FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.475945	0.16861121	2.2127557	0.058666445	acl
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.775676	0.07331734	2.17775	-0.016618464	advcl
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.6754472	-0.023010619	-0.14768489	0.04134371	advmod
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.2854792	0.021915711	-2.9467883	0.05683325	amod
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.9545856	0.21755345	1.1384009	-0.034676876	appos
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.4980464	0.09820555	-1.6137393	0.039092932	aux
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9954576	-0.036807217	0.8568078	-0.017372629	case
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.775338	0.06039238	4.3449206	0.07799685	cc
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.959789	0.061722107	1.1327577	0.06643018	ccomp
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.836101	0.41778302	-4.9156837	0.33824658	compound
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-7.4644775	0.33713236	2.1265018	0.02158922	conj
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.9158576	0.027689813	-0.8795103	-0.04338056	cop
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.1493717	0.15503886	0.44658062	0.06642662	csubj
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4159288	0.2055363	1.1700021	0.2876685	dep
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.149049	0.045742843	-2.1070325	-0.015250336	det
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.5382044	0.23597793	-0.75481045	0.09822282	expl
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-7.0656934	0.35723183	-2.4736865	0.16114877	fixed
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-7.5562196	0.33184505	-2.6967719	0.16495267	flat
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.14035027	0.034746036	-0.5364178	0.05261853	iobj
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.118317	0.04037499	1.0533813	0.07933378	mark
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.6398761	0.00831797	0.12798345	0.032481387	nmod
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.5821911	0.0066305907	0.62910086	-0.014926059	nsubj
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.2662969	0.037006345	-1.6796998	0.07748275	nummod
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8139632	0.0024112242	-0.44898757	-0.027953748	obj
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8285813	0.040228922	0.90356183	-0.017792663	obl
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.3392247	0.8512041	2.9899986	0.6943615	orphan
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.069031045	0.120051436	0.96847266	0.103554115	parataxis
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.0065146084	1.0210006	-0.002635122	0.9956827	punct
6252346	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.9512465	0.1123538	0.6189427	0.09401753	xcomp
