FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.9564886	0.19120593	2.359048	0.060417913	acl
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8912321	0.029585894	2.2748923	0.06816079	advcl
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.1223743	0.040106885	-0.48349735	0.013382823	advmod
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.9374508	0.019423688	-2.0198069	0.028601743	amod
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.1196184	0.22853036	2.2292576	0.09669984	appos
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.7018847	0.1271188	-3.6734576	0.05849536	aux
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9108667	0.024091493	0.16656849	0.039284203	case
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.6906867	0.06278449	3.4369602	0.10074581	cc
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.697277	0.21741767	0.929052	0.054809906	ccomp
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.8063842	0.27016708	-1.9371161	0.4112518	compound
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-7.0915804	0.3158487	2.372034	0.06654514	conj
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.5424771	0.089267164	-1.1290368	0.010196199	cop
4667639	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.1199737	0.19294655	1.0510905	0.13249128	csubj
