999 20.864720497471378 Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=6339107, language='Japanese_2.4', model=None)
かも知れる 0
込む 2
回る 4
たー 6
かもしれる 8
だめ 10
出来る 12
なら 14
ざるを得る 16
いける 18
うる 20
出す 22
なければ 24
良い 26
続ける 28
らしい 30
らるる 32
難い 34
はじめる 36
げる 38
ある 40
がたい 42
合う 44
べし 46
すぎる 48
なさる 50
づめる 52
切る 54
がちだ 56
たら 58
やすい 60
きる 62
くださる 64
にくい 66
直す 68
べる 70
尽くす 72
かける 74
らす 76
ちゃう 78
たい 80
みたいだ 82
ざるをえる 84
あう 86
かす 88
だ 90
う 92
CAUSATIVE 94
そうだ 96
済み 98
まい 100
かねる 102
できる 104
始める 106
易い 108
する 110
める 112
PASSIVE_POTENTIAL 114
でした 116
ます 118
つづける 120
ね 122
ようだ 124
ない 126
なる 128
過ぎる 130
て 132
こむ 134
だす 136
てる 138
づらい 140
よう 142
た 144
