999 20.86465069680532 Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=5138376, language='Japanese_2.4', model=None)
やすい 0
まい 2
なら 4
込む 6
合う 8
出来る 10
なさる 12
たら 14
直す 16
てる 18
みたいだ 20
だ 22
きる 24
らるる 26
すぎる 28
過ぎる 30
そうだ 32
続ける 34
出す 36
ざるをえる 38
難い 40
べる 42
う 44
べし 46
回る 48
つづける 50
ちゃう 52
いける 54
づめる 56
済み 58
げる 60
なければ 62
かける 64
始める 66
だす 68
かも知れる 70
づらい 72
める 74
良い 76
うる 78
尽くす 80
かす 82
くださる 84
かねる 86
らしい 88
らす 90
たい 92
できる 94
CAUSATIVE 96
易い 98
こむ 100
ようだ 102
ね 104
ある 106
ざるを得る 108
がたい 110
にくい 112
がちだ 114
あう 116
だめ 118
切る 120
よう 122
なる 124
はじめる 126
かもしれる 128
する 130
でした 132
PASSIVE_POTENTIAL 134
ます 136
ない 138
て 140
たー 142
た 144
