999 14.643403758453834 Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=5506166, language='Japanese-GSD_2.4', model=None) [3.53990565512539, 1.8971734661963493, 1.5393585799794276, 1.3424483067857484, 1.2650873521901425, 1.2650873521901425, 1.2650873521901425]
なさる 0
わす 2
たら 4
合う 6
める 8
すぎる 10
つづける 12
直す 14
込む 16
あう 18
うる 20
できる 22
済み 24
ちゃう 26
そうだ 28
づらい 30
らす 32
良い 34
らしい 36
づめる 38
ね 40
尽くす 42
にくい 44
する 46
げる 48
かもしれる 50
ある 52
べる 54
易い 56
はじめる 58
過ぎる 60
CAUSATIVE 62
なら 64
かける 66
がたい 68
みたいだ 70
たー 72
きる 74
まい 76
よう 78
べし 80
難い 82
PASSIVE_POTENTIAL 84
ます 86
ない 88
続ける 90
いける 92
回る 94
だめ 96
てる 98
ざるを得る 100
たい 102
ざるをえる 104
出来る 106
ようだ 108
出す 110
なければ 112
かねる 114
だ 116
かも知れる 118
だす 120
やすい 122
なる 124
う 126
くださる 128
た 130
でした 132
こむ 134
切る 136
かす 138
て 140
がちだ 142
始める 144
らるる 146
